ts,value
1614912414506,24
1614912415506,24
1614912416507,24
1614912417506,24
1614912418506,24
1614912419507,24
1614912420507,24
1614912421506,24
1614912422506,24
1614912423506,24
1614912424506,24
1614912425506,24
1614912426506,24
1614912427506,24
1614912428506,24
1614912429506,24
1614912430506,24
1614912431506,24
1614912432506,24
1614912433505,24
1614912434506,24
1614912435506,24
1614912436506,24
1614912437506,24
1614912438506,24
1614912439506,24
1614912440506,24
1614912441506,24
1614912442506,24
1614912443505,24
1614912444506,24
1614912445506,24
1614912446506,24
1614912447505,24
1614912448506,24
1614912449505,24
1614912450506,24
1614912451505,24
1614912452506,24
1614912453506,24
1614912454506,24
1614912455506,24
1614912456506,24
1614912457506,24
1614912458506,24
1614912459505,24
1614912460506,24
1614912461505,24
1614912462505,24
1614912463506,24
1614912464506,24
1614912465506,24
1614912466505,24
1614912467506,24
1614912468506,24
1614912469506,24
1614912470506,24
1614912471505,24
1614912472505,24
1614912473506,24
1614912474506,24
1614912475506,24
1614912476506,24
1614912477506,24
1614912478506,24
1614912479506,24
1614912480506,24
1614912481506,24
1614912482506,24
1614912483506,24
1614912484506,24
1614912485505,24
1614912486506,24
1614912487506,24
1614912488506,24
1614912489506,24
1614912490506,24
1614912491506,24
1614912492506,24
1614912493506,24
1614912494506,24
1614912495506,24
1614912496506,24
1614912497506,24
1614912498506,24
1614912499506,24
1614912500506,24
1614912501506,24
1614912502506,24
1614912503506,24
1614912504506,24
1614912505506,24
1614912506506,24
1614912507506,24
1614912508506,24
1614912509506,24
1614912510506,24
1614912511506,24
1614912512506,24
1614912513506,24
1614912514506,24
1614912515505,24
1614912516505,24
1614912517505,24
1614912518506,24
1614912519506,24
1614912520506,24
1614912521506,24
1614912522506,24
1614912523506,24
1614912524507,24
1614912525506,24
1614912526506,24
1614912527505,24
1614912528506,24
1614912529506,24
1614912530506,24
1614912531506,24
1614912532506,24
1614912533505,24
1614912534506,24
1614912535506,24
1614912536506,24
1614912537506,24
1614912538506,24
1614912539505,24
1614912540506,24
1614912541505,24
1614912542506,24
1614912543506,24
1614912544506,24
1614912545506,24
1614912546505,24
1614912547506,24
1614912548506,24
1614912549506,24
1614912550506,24
1614912551505,24
1614912552506,24
1614912553505,24
1614912554506,24
1614912555506,24
1614912556506,24
1614912557506,24
1614912558506,24
1614912559505,24
1614912560506,24
1614912561506,24
1614912562506,24
1614912563506,24
1614912564506,24
1614912565506,24
1614912566506,24
1614912567506,24
1614912568505,24
1614912569507,24
1614912570505,24
1614912571506,24
1614912572506,24
1614912573506,24
1614912574507,24
1614912575506,24
1614912576506,24
1614912577505,24
1614912578506,24
1614912579506,24
1614912580506,24
1614912581506,24
1614912582506,24
1614912583506,24
1614912584506,24
1614912585506,24
1614912586506,24
1614912587506,24
1614912588506,24
1614912589506,24
1614912590506,24
1614912591506,24
1614912592506,24
1614912593505,24
1614912594505,24
1614912595507,24
1614912596506,24
1614912597506,24
1614912598505,24
1614912599506,24
1614912600505,24
1614912601506,24
1614912602506,24
1614912603506,24
1614912604505,24
1614912605506,24
1614912606506,24
1614912607506,24
1614912608506,24
1614912609506,24
1614912610506,24
1614912611506,24
1614912612507,24
1614912613506,24
1614912614506,24
1614912615506,24
1614912616506,24
1614912617506,24
1614912618506,24
1614912619507,24
1614912620506,24
1614912621506,24
1614912622506,24
1614912623506,24
1614912624506,24
1614912625506,24
1614912626505,24
1614912627506,24
1614912628506,24
1614912629506,24
1614912630506,24
1614912631507,24
1614912632507,24
1614912633505,24
1614912634506,24
1614912635506,24
1614912636506,24
1614912637505,24
1614912638506,24
1614912639506,24
1614912640506,24
1614912641505,24
1614912642505,24
1614912643506,24
1614912644506,24
1614912645506,24
1614912646506,24
1614912647505,24
1614912648506,24
1614912649506,24
1614912650506,24
1614912651505,24
1614912652506,24
1614912653505,24
1614912654506,24
1614912655506,24
1614912656506,24
1614912657507,24
1614912658506,24
1614912659506,24
1614912660506,24
1614912661505,24
1614912662505,24
1614912663506,24
1614912664506,24
1614912665506,24
1614912666506,24
1614912667506,24
1614912668506,24
1614912669506,24
1614912670506,24
1614912671506,24
1614912672505,24
1614912673505,24
1614912674506,24
1614912675506,24
1614912676506,24
1614912677506,24
1614912678506,24
1614912679505,24
1614912680506,24
1614912681506,24
1614912682505,24
1614912683506,24
1614912684506,24
1614912685506,24
1614912686506,24
1614912687506,24
1614912688506,24
1614912689506,24
1614912690506,24
1614912691506,24
1614912692506,24
1614912693506,24
1614912694505,24
1614912695506,24
1614912696506,24
1614912697506,24
1614912698506,24
1614912699506,24
1614912700506,24
1614912701506,24
1614912702506,24
1614912703505,24
1614912704506,24
1614912705506,24
1614912706506,24
1614912707506,24
1614912708506,24
1614912709506,24
1614912710506,24
1614912711505,24
1614912712506,24
1614912713506,24
1614912714506,24
1614912715506,24
1614912716506,24
1614912717506,24
1614912718506,24
1614912719505,24
1614912720506,24
1614912721506,24
1614912722506,24
1614912723505,24
1614912724505,24
1614912725506,24
1614912726506,24
1614912727505,24
1614912728505,24
1614912729506,24
1614912730506,24
1614912731506,24
1614912732506,24
1614912733505,24
1614912734506,24
1614912735505,24
1614912736506,24
1614912737506,24
1614912738505,24
1614912739506,24
1614912740506,24
1614912741505,24
1614912742505,24
1614912743506,24
1614912744506,24
1614912745506,24
1614912746506,24
1614912747506,24
1614912748506,24
1614912749506,24
1614912750505,24
1614912751506,24
1614912752505,24
1614912753506,24
1614912754506,24
1614912755506,24
1614912756506,24
1614912757506,24
1614912758505,24
1614912759506,24
1614912760506,24
1614912761506,24
1614912762506,24
1614912763505,24
1614912764506,24
1614912765506,24
1614912766506,24
1614912767506,24
1614912768506,24
1614912769506,24
1614912770506,24
1614912771506,24
1614912772505,24
1614912773506,24
1614912774506,24
1614912775505,24
1614912776505,24
1614912777506,24
1614912778506,24
1614912779506,24
1614912780507,24
1614912781506,24
1614912782506,24
1614912783505,24
1614912784505,24
1614912785506,24
1614912786506,24
1614912787506,24
1614912788506,24
1614912789505,24
1614912790505,24
1614912791506,24
1614912792506,24
1614912793505,24
1614912794505,24
1614912795506,24
1614912796506,24
1614912797505,24
1614912798506,24
1614912799506,24
1614912800506,24
1614912801506,24
1614912802506,24
1614912803506,24
1614912804506,24
1614912805505,24
1614912806506,24
1614912807506,24
1614912808506,24
1614912809506,24
1614912810505,24
1614912811506,24
1614912812506,24
1614912813506,24
1614912814506,24
1614912815506,24
1614912816506,24
1614912817505,24
1614912818506,24
1614912819505,24
1614912820506,24
1614912821506,24
1614912822506,24
1614912823505,24
1614912824506,24
1614912825505,24
1614912826506,24
1614912827506,24
1614912828506,24
1614912829506,24
1614912830506,24
1614912831506,24
1614912832506,24
1614912833506,24
1614912834505,24
1614912835506,24
1614912836506,24
1614912837505,24
1614912838507,24
1614912839506,24
1614912840506,24
1614912841506,24
1614912842506,24
1614912843506,24
1614912844506,24
1614912845506,24
1614912846505,24
1614912847506,24
1614912848506,24
1614912849506,24
1614912850506,24
1614912851505,24
1614912852506,24
1614912853506,24
1614912854506,24
1614912855506,24
1614912856506,24
1614912857505,24
1614912858505,24
1614912859506,24
1614912860506,24
1614912861505,24
1614912862506,24
1614912863506,24
1614912864506,24
1614912865505,24
1614912866506,24
1614912867506,24
1614912868506,24
1614912869506,24
1614912870506,24
1614912871505,24
1614912872505,24
1614912873507,24
1614912874505,24
1614912875506,24
1614912876506,24
1614912877506,24
1614912878506,24
1614912879506,24
1614912880506,24
1614912881506,24
1614912882506,24
1614912883506,24
1614912884505,24
1614912885506,24
1614912886506,24
1614912887505,24
1614912888506,24
1614912889506,24
1614912890506,24
1614912891506,24
1614912892506,24
1614912893506,24
1614912894506,24
1614912895505,24
1614912896506,24
1614912897506,24
1614912898506,24
1614912899506,24
1614912900506,24
1614912901507,24
1614912902506,24
1614912903505,24
1614912904506,24
1614912905506,24
1614912906506,24
1614912907506,24
1614912908506,24
1614912909505,24
1614912910506,24
1614912911506,24
1614912912506,24
1614912913506,24
1614912914506,24
1614912915506,24
1614912916506,24
1614912917505,24
1614912918505,24
1614912919506,24
1614912920506,24
1614912921505,24
1614912922505,24
1614912923505,24
1614912924505,24
1614912925506,24
1614912926506,24
1614912927506,24
1614912928506,24
1614912929506,24
1614912930506,24
1614912931506,24
1614912932506,24
1614912933506,24
1614912934505,24
1614912935505,24
1614912936505,24
1614912937506,24
1614912938506,24
1614912939506,24
1614912940506,24
1614912941506,24
1614912942507,24
1614912943506,24
1614912944506,24
1614912945505,24
1614912946505,24
1614912947506,24
1614912948506,24
1614912949505,24
1614912950506,24
1614912951506,24
1614912952506,24
1614912953506,24
1614912954506,24
1614912955505,24
1614912956506,24
1614912957506,24
1614912958506,24
1614912959505,24
1614912960505,24
1614912961506,24
1614912962506,24
1614912963505,24
1614912964505,24
1614912965506,24
1614912966506,24
1614912967506,24
1614912968505,24
1614912969506,24
1614912970506,24
1614912971505,24
1614912972506,24
1614912973506,24
1614912974506,24
1614912975505,24
1614912976506,24
1614912977505,24
1614912978506,24
1614912979506,24
1614912980506,24
1614912981506,24
1614912982506,24
1614912983505,24
1614912984505,24
1614912985506,24
1614912986506,24
1614912987506,24
1614912988506,24
1614912989505,24
1614912990506,24
1614912991506,24
1614912992506,24
1614912993506,24
1614912994506,24
1614912995506,24
1614912996506,24
1614912997506,24
1614912998506,24
1614912999506,24
1614913000506,24
1614913001506,24
1614913002506,24
1614913003505,24
1614913004505,24
1614913005506,24
1614913006506,24
1614913007506,24
1614913008506,24
1614913009505,24
1614913010506,24
1614913011505,24
1614913012505,24
1614913013506,24
1614913014506,24
1614913015506,24
1614913016506,24
1614913017506,24
1614913018505,24
1614913019506,24
1614913020506,24
1614913021506,24
1614913022506,24
1614913023506,24
1614913024506,24
1614913025506,24
1614913026507,24
1614913027506,24
1614913028506,24
1614913029506,24
1614913030506,24
1614913031506,24
1614913032506,24
1614913033505,24
1614913034506,24
1614913035506,24
1614913036505,24
1614913037506,24
1614913038506,24
1614913039506,24
1614913040506,24
1614913041506,24
1614913042506,24
1614913043507,24
1614913044506,24
1614913045506,24
1614913046505,24
1614913047505,24
1614913048505,24
1614913049506,24
1614913050506,24
1614913051506,24
1614913052505,24
1614913053506,24
1614913054506,24
1614913055506,24
1614913056506,24
1614913057506,24
1614913058507,24
1614913059505,24
1614913060506,24
1614913061506,24
1614913062506,24
1614913063506,24
1614913064506,24
1614913065507,24
1614913066505,24
1614913067506,24
1614913068506,24
1614913069506,24
1614913070505,24
1614913071506,24
1614913072506,24
1614913073506,24
1614913074505,24
1614913075506,24
1614913076506,24
1614913077506,24
1614913078506,24
1614913079506,24
1614913080506,24
1614913081506,24
1614913082505,24
1614913083506,24
1614913084506,24
1614913085506,24
1614913086506,24
1614913087506,24
1614913088506,24
1614913089505,24
1614913090506,24
1614913091506,24
1614913092505,24
1614913093506,24
1614913094505,24
1614913095507,24
1614913096507,24
1614913097506,24
1614913098506,24
1614913099506,24
1614913100506,24
1614913101506,24
1614913102506,24
1614913103506,24
1614913104506,24
1614913105505,24
1614913106506,24
1614913107505,24
1614913108505,24
1614913109505,24
1614913110506,24
1614913111506,24
1614913112506,24
1614913113506,24
1614913114505,24
1614913115506,24
1614913116506,24
1614913117506,24
1614913118506,24
1614913119505,24
1614913120506,24
1614913121507,24
1614913122506,24
1614913123506,24
1614913124506,24
1614913125506,24
1614913126506,24
1614913127506,24
1614913128506,24
1614913129506,24
1614913130506,24
1614913131506,24
1614913132505,24
1614913133506,24
1614913134506,24
1614913135506,24
1614913136505,24
1614913137506,24
1614913138506,24
1614913139506,24
1614913140505,24
1614913141506,24
1614913142506,24
1614913143506,24
1614913144507,24
1614913145506,24
1614913146506,24
1614913147505,24
1614913148506,24
1614913149505,24
1614913150506,24
1614913151505,24
1614913152506,24
1614913153506,24
1614913154506,24
1614913155506,24
1614913156506,24
1614913157506,24
1614913158506,24
1614913159505,24
1614913160506,24
1614913161506,24
1614913162506,24
1614913163506,24
1614913164506,24
1614913165505,24
1614913166505,24
1614913167505,24
1614913168506,24
1614913169506,24
1614913170506,24
1614913171506,24
1614913172507,24
1614913173505,24
1614913174506,24
1614913175506,24
1614913176506,24
1614913177505,24
1614913178506,24
1614913179505,24
1614913180506,24
1614913181506,24
1614913182506,24
1614913183506,24
1614913184506,24
1614913185506,24
1614913186506,24
1614913187506,24
1614913188505,24
1614913189506,24
1614913190506,24
1614913191506,24
1614913192506,24
1614913193506,24
1614913194505,24
1614913195506,24
1614913196506,24
1614913197506,24
1614913198506,24
1614913199506,24
1614913200506,24
1614913201506,24
1614913202506,24
1614913203506,24
1614913204506,24
1614913205506,24
1614913206505,24
1614913207505,24
1614913208505,24
1614913209506,24
1614913210506,24
1614913211506,24
1614913212506,24
1614913213506,24
1614913214505,24
1614913215506,24
1614913216506,24
1614913217506,24
1614913218506,24
1614913219506,24
1614913220505,24
1614913221506,24
1614913222506,24
1614913223506,24
1614913224506,24
1614913225506,24
1614913226506,24
1614913227505,24
1614913228506,24
1614913229506,24
1614913230506,24
1614913231506,24
1614913232507,24
1614913233506,24
1614913234506,24
1614913235505,24
1614913236506,24
1614913237506,24
1614913238506,24
1614913239506,24
1614913240506,24
1614913241505,24
1614913242506,24
1614913243506,24
1614913244506,24
1614913245505,24
1614913246505,24
1614913247506,24
1614913248506,24
1614913249506,24
1614913250506,24
1614913251506,24
1614913252506,24
1614913253505,24
1614913254506,24
1614913255506,24
1614913256506,24
1614913257505,24
1614913258505,24
1614913259506,24
1614913260506,24
1614913261505,24
1614913262506,24
1614913263507,24
1614913264506,24
1614913265506,24
1614913266505,24
1614913267506,24
1614913268506,24
1614913269506,24
1614913270506,24
1614913271506,24
1614913272506,24
1614913273505,24
1614913274506,24
1614913275506,24
1614913276505,24
1614913277505,24
1614913278506,24
1614913279506,24
1614913280506,24
1614913281506,24
1614913282506,24
1614913283505,24
1614913284506,24
1614913285506,24
1614913286506,24
1614913287506,24
1614913288506,24
1614913289506,24
1614913290506,24
1614913291506,24
1614913292506,24
1614913293506,24
1614913294506,24
1614913295506,24
1614913296506,24
1614913297506,24
1614913298506,24
1614913299506,24
1614913300506,24
1614913301506,24
1614913302506,24
1614913303506,24
1614913304505,24
1614913305506,24
1614913306506,24
1614913307506,24
1614913308506,24
1614913309506,24
1614913310506,24
1614913311505,24
1614913312506,24
1614913313505,24
1614913314506,24
1614913315505,24
1614913316506,24
1614913317505,24
1614913318506,24
1614913319507,24
1614913320506,24
1614913321506,24
1614913322506,24
1614913323506,24
1614913324506,24
1614913325506,24
1614913326506,24
1614913327506,24
1614913328506,24
1614913329506,24
1614913330506,24
1614913331507,24
1614913332505,24
1614913333506,24
1614913334506,24
1614913335506,24
1614913336506,24
1614913337506,24
1614913338506,24
1614913339506,24
1614913340506,24
1614913341506,24
1614913342506,24
1614913343506,24
1614913344505,24
1614913345506,24
1614913346506,24
1614913347505,24
1614913348506,24
1614913349506,24
1614913350506,24
1614913351507,24
1614913352505,24
1614913353505,24
1614913354506,24
1614913355506,24
1614913356506,24
1614913357506,24
1614913358505,24
1614913359506,24
1614913360506,24
1614913361506,24
1614913362505,24
1614913363506,24
1614913364506,24
1614913365506,24
1614913366506,24
1614913367506,24
1614913368506,24
1614913369506,24
1614913370506,24
1614913371506,24
1614913372506,24
1614913373506,24
1614913374506,24
1614913375506,24
1614913376506,24
1614913377506,24
1614913378506,24
1614913379506,24
1614913380505,24
1614913381506,24
1614913382506,24
1614913383506,24
1614913384506,24
1614913385506,24
1614913386506,24
1614913387506,24
1614913388506,24
1614913389506,24
1614913390506,24
1614913391506,24
1614913392506,24
1614913393506,24
1614913394506,24
1614913395506,24
1614913396506,24
1614913397506,24
1614913398507,24
1614913399506,24
1614913400505,24
1614913401505,24
1614913402506,24
1614913403505,24
1614913404506,24
1614913405506,24
1614913406507,24
1614913407505,24
1614913408507,24
1614913409506,24
1614913410505,24
1614913411507,24
1614913412505,24
1614913413506,24
1614913414506,24
1614913415508,24
1614913416505,24
1614913417506,24
1614913418506,24
1614913419506,24
1614913420506,24
1614913421505,24
1614913422505,24
1614913423506,24
1614913424505,24
1614913425506,24
1614913426505,24
1614913427506,24
1614913428505,24
1614913429506,24
1614913430505,24
1614913431506,24
1614913432505,24
1614913433506,24
1614913434505,24
1614913435505,24
1614913436506,24
1614913437506,24
1614913438506,24
1614913439506,24
1614913440505,24
1614913441506,24
1614913442506,24
1614913443506,24
1614913444506,24
1614913445506,24
1614913446505,24
1614913447506,24
1614913448506,24
1614913449506,24
1614913450506,24
1614913451506,24
1614913452506,24
1614913453505,24
1614913454506,24
1614913455506,24
1614913456506,24
1614913457507,24
1614913458505,24
1614913459506,24
1614913460506,24
1614913461506,24
1614913462506,24
1614913463506,24
1614913464506,24
1614913465506,24
1614913466505,24
1614913467506,24
1614913468506,24
1614913469506,24
1614913470506,24
1614913471506,24
1614913472505,24
1614913473506,24
1614913474506,24
1614913475506,24
1614913476506,24
1614913477506,24
1614913478506,24
1614913479506,24
1614913480506,24
1614913481506,24
1614913482506,24
1614913483506,24
1614913484505,24
1614913485506,24
1614913486506,24
1614913487506,24
1614913488506,24
1614913489506,24
1614913490506,24
1614913491506,24
1614913492506,24
1614913493506,24
1614913494505,24
1614913495506,24
1614913496506,24
1614913497506,24
1614913498506,24
1614913499506,24
1614913500506,24
1614913501505,24
1614913502506,24
1614913503506,24
1614913504505,24
1614913505506,24
1614913506506,24
1614913507506,24
1614913508506,24
1614913509506,24
1614913510506,24
1614913511506,24
1614913512506,24
1614913513506,24
1614913514506,24
1614913515506,24
1614913516506,24
1614913517506,24
1614913518506,24
1614913519505,24
1614913520505,24
1614913521506,24
1614913522506,24
1614913523506,24
1614913524506,24
1614913525506,24
1614913526506,24
1614913527506,24
1614913528506,24
1614913529506,24
1614913530506,24
1614913531506,24
1614913532506,24
1614913533507,24
1614913534505,24
1614913535506,24
1614913536505,24
1614913537506,24
1614913538506,24
1614913539505,24
1614913540505,24
1614913541506,24
1614913542505,24
1614913543506,24
1614913544506,24
1614913545506,24
1614913546506,24
1614913547506,24
1614913548506,24
1614913549506,24
1614913550506,24
1614913551506,24
1614913552505,24
1614913553506,24
1614913554506,24
1614913555505,24
1614913556506,24
1614913557507,24
1614913558505,24
1614913559506,24
1614913560505,24
1614913561506,24
1614913562506,24
1614913563506,24
1614913564505,24
1614913565506,24
1614913566506,24
1614913567506,24
1614913568505,24
1614913569506,24
1614913570506,24
1614913571507,24
1614913572506,24
1614913573506,24
1614913574506,24
1614913575506,24
1614913576506,24
1614913577506,24
1614913578505,24
1614913579505,24
1614913580506,24
1614913581506,24
1614913582506,24
1614913583506,24
1614913584505,24
1614913585506,24
1614913586506,24
1614913587506,24
1614913588506,24
1614913589506,24
1614913590505,24
1614913591506,24
1614913592506,24
1614913593506,24
1614913594505,24
1614913595506,24
1614913596506,24
1614913597506,24
1614913598506,24
1614913599506,24
1614913600506,24
1614913601506,24
1614913602506,24
1614913603506,24
1614913604505,24
1614913605505,24
1614913606506,24
1614913607506,24
1614913608506,24
1614913609506,24
1614913610506,24
1614913611506,24
1614913612506,24
1614913613506,24
1614913614506,24
1614913615506,24
1614913616506,24
1614913617506,24
1614913618505,24
1614913619506,24
1614913620505,24
1614913621506,24
1614913622506,24
1614913623506,24
1614913624505,24
1614913625506,24
1614913626506,24
1614913627506,24
1614913628506,24
1614913629506,24
1614913630506,24
1614913631506,24
1614913632505,24
1614913633506,24
1614913634505,24
1614913635506,24
1614913636506,24
1614913637506,24
1614913638506,24
1614913639506,24
1614913640505,24
1614913641506,24
1614913642506,24
1614913643506,24
1614913644506,24
1614913645506,24
1614913646506,24
1614913647507,24
1614913648506,24
1614913649506,24
1614913650506,24
1614913651506,24
1614913652506,24
1614913653506,24
1614913654505,24
1614913655506,24
1614913656505,24
1614913657506,24
1614913658506,24
1614913659506,24
1614913660506,24
1614913661506,24
1614913662506,24
1614913663506,24
1614913664505,24
1614913665506,24
1614913666506,24
1614913667506,24
1614913668506,24
1614913669505,24
1614913670506,24
1614913671506,24
1614913672506,24
1614913673506,24
1614913674506,24
1614913675506,24
1614913676506,24
1614913677506,24
1614913678506,24
1614913679505,24
1614913680505,24
1614913681506,24
1614913682506,24
1614913683505,24
1614913684506,24
1614913685505,24
1614913686506,24
1614913687505,24
1614913688506,24
1614913689507,24
1614913690506,24
1614913691506,24
1614913692506,24
1614913693506,24
1614913694506,24
1614913695506,24
1614913696505,24
1614913697506,24
1614913698506,24
1614913699506,24
1614913700506,24
1614913701506,24
1614913702505,24
1614913703506,24
1614913704506,24
1614913705506,24
1614913706506,24
1614913707506,24
1614913708506,24
1614913709506,24
1614913710506,24
1614913711506,24
1614913712506,24
1614913713506,24
1614913714506,24
1614913715506,24
1614913716505,24
1614913717506,24
1614913718505,24
1614913719506,24
1614913720505,24
1614913721506,24
1614913722505,24
1614913723506,24
1614913724506,24
1614913725506,24
1614913726506,24
1614913727506,24
1614913728505,24
1614913729506,24
1614913730506,24
1614913731506,24
1614913732506,24
1614913733505,24
1614913734505,24
1614913735506,24
1614913736506,24
1614913737505,24
1614913738506,24
1614913739506,24
1614913740506,24
1614913741506,24
1614913742506,24
1614913743506,24
1614913744505,24
1614913745506,24
1614913746506,24
1614913747506,24
1614913748505,24
1614913749506,24
1614913750506,24
1614913751506,24
1614913752506,24
1614913753505,24
1614913754505,24
1614913755506,24
1614913756506,24
1614913757506,24
1614913758506,24
1614913759506,24
1614913760505,24
1614913761506,24
1614913762505,24
1614913763505,24
1614913764507,24
1614913765506,24
1614913766506,24
1614913767506,24
1614913768506,24
1614913769506,24
1614913770506,24
1614913771505,24
1614913772506,24
1614913773506,24
1614913774506,24
1614913775505,24
1614913776505,24
1614913777506,24
1614913778506,24
1614913779506,24
1614913780506,24
1614913781506,24
1614913782506,24
1614913783506,24
1614913784506,24
1614913785505,24
1614913786506,24
1614913787506,24
1614913788506,24
1614913789506,24
1614913790506,24
1614913791505,24
1614913792505,24
1614913793506,24
1614913794506,24
1614913795506,24
1614913796505,24
1614913797506,24
1614913798506,24
1614913799506,24
1614913800506,24
1614913801506,24
1614913802506,24
1614913803506,24
1614913804505,24
1614913805505,24
1614913806506,24
1614913807506,24
1614913808506,24
1614913809506,24
1614913810506,24
1614913811505,24
1614913812506,24
1614913813506,24
1614913814505,24
1614913815505,24
1614913816505,24
1614913817507,24
1614913818506,24
1614913819506,24
1614913820506,24
1614913821506,24
1614913822505,24
1614913823506,24
1614913824506,24
1614913825506,24
1614913826505,24
1614913827506,24
1614913828506,24
1614913829506,24
1614913830506,24
1614913831505,24
1614913832505,24
1614913833507,24
1614913834505,24
1614913835506,24
1614913836506,24
1614913837506,24
1614913838505,24
1614913839506,24
1614913840505,24
1614913841506,24
1614913842506,24
1614913843506,24
1614913844506,24
1614913845506,24
1614913846506,24
1614913847506,24
1614913848506,24
1614913849506,24
1614913850505,24
1614913851505,24
1614913852505,24
1614913853505,24
1614913854507,24
1614913855506,24
1614913856506,24
1614913857505,24
1614913858506,24
1614913859506,24
1614913860506,24
1614913861506,24
1614913862506,24
1614913863505,24
1614913864505,24
1614913865505,24
1614913866506,24
1614913867506,24
1614913868506,24
1614913869506,24
1614913870506,24
1614913871506,24
1614913872506,24
1614913873505,24
1614913874505,24
1614913875506,24
1614913876506,24
1614913877506,24
1614913878506,24
1614913879505,24
1614913880505,24
1614913881506,24
1614913882506,24
1614913883505,24
1614913884506,24
1614913885506,24
1614913886506,24
1614913887506,24
1614913888506,24
1614913889505,24
1614913890506,24
1614913891507,24
1614913892506,24
1614913893506,24
1614913894505,24
1614913895506,24
1614913896506,24
1614913897506,24
1614913898506,24
1614913899506,24
1614913900506,24
1614913901505,24
1614913902506,24
1614913903505,24
1614913904505,24
1614913905506,24
1614913906506,24
1614913907505,24
1614913908506,24
1614913909506,24
1614913910506,24
1614913911505,24
1614913912506,24
1614913913505,24
1614913914506,24
1614913915506,24
1614913916506,24
1614913917505,24
1614913918507,24
1614913919505,24
1614913920506,24
1614913921506,24
1614913922505,24
1614913923507,24
1614913924507,24
1614913925506,24
1614913926506,24
1614913927505,24
1614913928506,24
1614913929506,24
1614913930506,24
1614913931505,24
1614913932506,24
1614913933506,24
1614913934506,24
1614913935506,24
1614913936506,24
1614913937505,24
1614913938506,24
1614913939505,24
1614913940506,24
1614913941506,24
1614913942506,24
1614913943505,24
1614913944506,24
1614913945506,24
1614913946506,24
1614913947505,24
1614913948506,24
1614913949506,24
1614913950506,24
1614913951506,24
1614913952506,24
1614913953507,24
1614913954506,24
1614913955506,24
1614913956505,24
1614913957506,24
1614913958506,24
1614913959506,24
1614913960506,24
1614913961506,24
1614913962506,24
1614913963506,24
1614913964505,24
1614913965506,24
1614913966505,24
1614913967506,24
1614913968506,24
1614913969506,24
1614913970505,24
1614913971506,24
1614913972506,24
1614913973506,24
1614913974505,24
1614913975505,24
1614913976506,24
1614913977506,24
1614913978505,24
1614913979506,24
1614913980505,24
1614913981507,24
1614913982506,24
1614913983506,24
1614913984506,24
1614913985506,24
1614913986506,24
1614913987506,24
1614913988505,24
1614913989506,24
1614913990506,24
1614913991506,24
1614913992505,24
1614913993506,24
1614913994506,24
1614913995506,24
1614913996506,24
1614913997506,24
1614913998506,24
1614913999506,24
1614914000507,24
1614914001507,24
1614914002506,24
1614914003505,24
1614914004505,24
1614914005506,24
1614914006506,24
1614914007506,24
1614914008505,24
1614914009506,24
1614914010506,24
1614914011506,24
1614914012505,24
1614914013506,24
1614914014506,24
1614914015505,24
1614914016506,24
1614914017506,24
1614914018506,24
1614914019506,24
1614914020507,24
1614914021506,24
1614914022506,24
1614914023506,24
1614914024506,24
1614914025506,24
1614914026506,24
1614914027505,24
1614914028506,24
1614914029506,24
1614914030506,24
1614914031505,24
1614914032506,24
1614914033506,24
1614914034506,24
1614914035506,24
1614914036506,24
1614914037506,24
1614914038506,24
1614914039506,24
1614914040506,24
1614914041505,24
1614914042506,24
1614914043506,24
1614914044506,24
1614914045506,24
1614914046506,24
1614914047505,24
1614914048506,24
1614914049506,24
1614914050506,24
1614914051505,24
1614914052506,24
1614914053506,24
1614914054506,24
1614914055506,24
1614914056506,24
1614914057506,24
1614914058506,24
1614914059506,24
1614914060506,24
1614914061506,24
1614914062505,24
1614914063506,24
1614914064506,24
1614914065506,24
1614914066505,24
1614914067506,24
1614914068506,24
1614914069506,24
1614914070506,24
1614914071506,24
1614914072506,24
1614914073506,24
1614914074505,24
1614914075506,24
1614914076505,24
1614914077506,24
1614914078506,24
1614914079506,24
1614914080506,24
1614914081505,24
1614914082506,24
1614914083506,24
1614914084505,24
1614914085506,24
1614914086506,24
1614914087506,24
1614914088506,24
1614914089506,24
1614914090506,24
1614914091506,24
1614914092506,24
1614914093505,24
1614914094505,24
1614914095506,24
1614914096506,24
1614914097505,24
1614914098506,24
1614914099506,24
1614914100506,24
1614914101506,24
1614914102506,24
1614914103506,24
1614914104506,24
1614914105506,24
1614914106506,24
1614914107505,24
1614914108506,24
1614914109506,24
1614914110506,24
1614914111506,24
1614914112506,24
1614914113506,24
1614914114506,24
1614914115507,24
1614914116505,24
1614914117506,24
1614914118506,24
1614914119506,24
1614914120506,24
1614914121506,24
1614914122506,24
1614914123505,24
1614914124506,24
1614914125506,24
1614914126506,24
1614914127506,24
1614914128506,24
1614914129506,24
1614914130506,24
1614914131506,24
1614914132506,24
1614914133506,24
1614914134506,24
1614914135506,24
1614914136506,24
1614914137506,24
1614914138506,24
1614914139506,24
1614914140506,24
1614914141505,24
1614914142506,24
1614914143506,24
1614914144505,24
1614914145505,24
1614914146506,24
1614914147505,24
1614914148506,24
1614914149506,24
1614914150506,24
1614914151508,24
1614914152506,24
1614914153506,24
1614914154505,24
1614914155506,24
1614914156506,24
1614914157506,24
1614914158505,24
1614914159506,24
1614914160506,24
1614914161506,24
1614914162506,24
