Time (milliseconds),memory
5931002,99450880
5932002,99450880
5933002,99450880
5934002,99450880
5935002,99450880
5936002,99450880
5937002,99450880
5938002,99450880
5939003,99450880
5940003,99450880
5941002,99450880
5942002,99450880
5943001,99450880
5944002,99450880
5945002,99450880
5946002,99450880
5947002,99450880
5948002,99450880
5949002,99450880
5950002,99450880
5951002,99450880
5952001,99450880
5953003,99450880
5954002,99450880
5955002,99450880
5956002,99450880
5957002,99450880
5958003,99450880
5959002,99450880
5960001,99450880
5961002,99450880
5962002,99450880
5963001,99450880
5964002,99450880
5965001,99450880
5966002,99450880
5967003,99450880
5968002,99450880
5969002,99450880
5970002,99450880
5971002,99450880
5972002,99450880
5973002,99450880
5974002,99450880
5975002,99450880
5976002,99450880
5977002,99450880
5978002,99450880
5979002,99450880
5980002,99450880
5981001,99450880
5982002,99450880
5983002,99450880
5984002,99450880
5985002,99450880
5986002,99450880
5987002,99450880
5988002,99450880
5989003,99450880
5990002,99450880
5991003,99450880
5992002,99450880
5993001,99450880
5994002,99450880
5995002,99450880
5996002,99450880
5997002,99450880
5998002,99450880
5999001,99450880
6000002,99450880
6001001,99794944
6002002,99794944
6003001,99794944
6004002,99794944
6005002,99794944
6006002,99794944
6007001,99794944
6008002,99794944
6009002,99794944
6010002,99794944
6011001,99778560
6012002,99778560
6013002,99778560
6014002,99704832
6015003,99704832
6016001,99704832
6017002,99704832
6018002,99704832
6019001,99704832
6020002,99704832
6021001,99704832
6022003,99704832
6023002,99704832
6024002,99704832
6025002,99704832
6026002,99704832
6027002,99704832
6028002,99704832
6029002,99704832
6030002,99704832
6031002,99704832
6032002,99704832
6033002,99704832
6034001,99409920
6035002,99409920
6036001,99409920
6037003,99409920
6038002,99409920
6039001,99409920
6040003,99409920
6041002,99409920
6042002,99409920
6043001,99409920
6044002,99409920
6045002,99409920
6046002,99409920
6047003,99409920
6048002,99409920
6049002,99409920
6050001,99409920
6051003,99409920
6052002,99409920
6053002,99409920
6054002,99409920
6055002,99409920
6056002,99409920
6057002,99409920
6058002,99409920
6059001,99409920
6060003,99409920
6061003,99409920
6062002,99409920
6063002,99409920
6064002,99409920
6065002,99409920
6066002,99409920
6067003,99409920
6068003,99409920
6069002,99409920
6070002,99409920
6071002,99409920
6072003,99409920
6073002,99409920
6074002,99409920
6075001,99409920
6076002,99409920
6077002,99409920
6078002,99409920
6079002,99409920
6080002,99409920
6081002,99409920
6082002,99409920
6083002,99409920
6084002,99409920
6085002,99409920
6086001,99409920
6087002,99409920
6088002,99409920
6089002,99409920
6090002,99409920
6091003,99409920
6092002,99409920
6093003,99409920
6094002,99409920
6095002,99409920
6096003,99409920
6097002,99409920
6098002,99409920
6099002,99409920
6100001,99409920
6101002,99409920
6102002,99409920
6103001,99409920
6104002,99409920
6105002,99409920
6106002,99409920
6107002,99409920
6108001,99409920
6109002,99409920
6110002,99409920
6111002,99409920
6112003,99409920
6113001,99409920
6114002,99409920
6115002,99409920
6116002,99409920
6117002,99409920
6118002,99409920
6119001,99409920
6120002,99409920
6121002,99409920
6122002,99409920
6123002,99409920
6124002,99409920
6125003,99409920
6126003,99409920
6127002,99409920
6128001,99409920
6129003,99409920
6130002,99409920
6131003,99409920
6132002,99409920
6133002,99409920
6134002,99409920
6135002,99409920
6136001,99409920
6137003,99409920
6138003,99409920
6139002,99409920
6140003,99409920
6141003,99409920
6142002,99409920
6143002,99409920
6144002,99409920
6145002,99409920
6146001,99409920
6147002,99409920
6148002,99409920
6149001,99409920
6150003,99409920
6151002,99409920
6152002,99409920
6153002,99409920
6154001,99409920
6155003,99409920
6156002,99409920
6157002,99409920
6158002,99409920
6159002,99409920
6160002,99409920
6161003,99409920
6162003,99409920
6163001,99409920
6164003,99409920
6165002,99409920
6166002,99409920
6167002,99409920
6168002,99409920
6169003,99409920
6170003,99409920
6171002,99409920
6172002,99409920
6173002,99409920
6174002,99409920
6175002,99409920
6176002,99409920
6177001,99409920
6178003,99409920
6179002,99409920
6180002,99409920
6181001,99409920
6182002,99409920
6183002,99409920
6184002,99409920
6185001,99409920
6186002,99409920
6187001,99409920
6188002,99409920
6189002,99409920
6190002,99409920
6191002,99409920
6192002,99409920
6193001,99409920
6194003,99409920
6195002,99409920
6196002,99409920
6197002,99409920
6198002,99409920
6199002,99409920
6200003,99409920
6201002,99409920
6202002,99409920
6203002,99409920
6204003,99409920
6205002,99409920
6206002,99409920
6207001,99409920
6208003,99409920
6209002,99409920
6210001,99409920
6211002,99409920
6212002,99409920
6213001,99409920
6214002,99409920
6215002,99409920
6216002,99409920
6217002,99409920
6218002,99409920
6219002,99409920
6220003,99409920
6221002,99409920
6222003,99409920
6223003,99409920
6224003,99409920
6225002,99409920
6226002,99409920
6227002,99409920
6228002,99409920
6229001,99409920
6230002,99409920
6231002,99409920
6232002,99409920
6233001,99409920
6234002,99409920
6235002,99409920
6236002,99409920
6237003,99409920
6238003,99409920
6239003,99409920
6240003,99409920
6241002,99409920
6242002,99409920
6243002,99409920
6244003,99409920
6245002,99409920
6246002,99409920
6247001,99409920
6248002,99409920
6249002,99409920
6250002,99409920
6251002,99409920
6252002,99409920
6253002,99409920
6254002,99409920
6255002,99409920
6256002,99409920
6257002,99409920
6258003,99409920
6259002,99409920
6260003,99409920
6261002,99409920
6262002,99409920
6263002,99409920
6264003,99409920
6265002,99409920
6266002,99409920
6267002,99409920
6268003,99409920
6269001,99409920
6270003,99409920
6271002,99409920
6272003,99409920
6273003,99409920
6274002,99409920
6275003,99409920
6276002,99409920
6277003,99409920
6278002,99409920
6279002,99409920
6280002,99409920
6281002,99409920
6282002,99409920
6283002,99409920
6284002,99409920
6285002,99409920
6286003,99409920
6287002,99409920
6288002,99409920
6289001,99409920
6290002,99409920
6291003,99409920
6292003,99409920
6293003,99409920
6294002,99409920
6295002,99409920
6296002,99409920
6297003,99409920
6298001,99409920
6299002,99409920
6300002,99409920
6301003,99409920
6302002,99409920
6303002,99409920
6304002,99409920
6305002,99409920
6306002,99409920
6307003,99409920
6308003,99409920
6309002,99409920
6310001,99409920
6311002,99409920
6312002,99409920
6313002,99409920
6314001,99409920
6315002,99409920
6316002,99409920
6317001,99409920
6318002,99409920
6319002,99409920
6320002,99409920
6321003,99409920
6322002,99409920
6323002,99409920
6324003,99409920
6325003,99409920
6326003,99409920
6327002,99409920
6328002,99409920
6329002,99409920
6330001,99409920
6331002,99409920
6332002,99409920
6333002,99409920
6334002,99409920
6335002,99409920
6336002,99409920
6337002,99409920
6338001,99409920
6339003,99409920
6340002,99409920
6341002,99409920
6342002,99409920
6343002,99409920
6344002,99409920
6345002,99409920
6346002,99409920
6347001,99409920
6348002,99409920
6349001,99409920
6350002,99409920
6351002,99409920
6352002,99409920
6353002,99409920
6354002,99409920
6355002,99409920
6356002,99409920
6357002,99409920
6358002,99409920
6359002,99409920
6360001,99409920
6361002,99409920
6362001,99409920
6363002,99409920
6364002,99409920
6365002,99409920
6366002,99409920
6367002,99409920
6368002,99409920
6369003,99409920
6370003,99409920
6371002,99409920
6372003,99409920
6373002,99409920
6374002,99409920
6375002,99409920
6376002,99409920
6377002,99409920
6378003,99409920
6379002,99409920
6380001,99409920
6381003,99409920
6382002,99409920
6383002,99409920
6384002,99409920
6385002,99409920
6386002,99409920
6387002,99409920
6388003,99409920
6389002,99409920
6390002,99409920
6391002,99409920
6392002,99409920
6393001,99409920
6394003,99409920
6395002,99409920
6396001,99409920
6397003,99409920
6398003,99409920
6399001,99409920
6400002,99409920
6401003,99409920
6402002,99409920
6403002,99409920
6404003,99409920
6405002,99409920
6406003,99409920
6407002,99409920
6408002,99409920
6409002,99409920
6410002,99409920
6411001,99409920
6412002,99409920
6413003,99409920
6414002,99409920
6415002,99409920
6416003,99409920
6417002,99409920
6418001,99409920
6419003,99409920
6420003,99409920
6421002,99409920
6422002,99409920
6423001,99409920
6424003,99409920
6425002,99409920
6426001,99409920
6427002,99409920
6428002,99409920
6429001,99409920
6430003,99409920
6431002,99409920
6432002,99409920
6433003,99409920
6434003,99409920
6435003,99409920
6436002,99409920
6437002,99409920
6438002,99409920
6439003,99409920
6440002,99409920
6441002,99409920
6442002,99409920
6443002,99409920
6444002,99409920
6445002,99409920
6446002,99409920
6447003,99409920
6448002,99409920
6449003,99409920
6450002,99409920
6451002,99409920
6452001,99409920
6453003,99409920
6454003,99409920
6455003,99409920
6456001,99409920
6457003,99409920
6458003,99409920
6459001,99409920
6460002,99409920
6461003,99409920
6462003,99409920
6463003,99409920
6464003,99409920
6465003,99409920
6466002,99409920
6467002,99409920
6468001,99409920
6469002,99409920
6470001,99409920
6471002,99409920
6472003,99409920
6473003,99409920
6474002,99409920
6475003,99409920
6476003,99409920
6477003,99409920
6478002,99409920
6479002,99409920
6480002,99409920
6481002,99409920
6482002,99409920
6483002,99409920
6484002,99409920
6485002,99409920
6486002,99409920
6487002,99409920
6488002,99409920
6489003,99409920
6490002,99409920
6491002,99409920
6492002,99409920
6493002,99409920
6494002,99409920
6495003,99409920
6496001,99409920
6497002,99409920
6498002,99409920
6499003,99409920
6500001,99409920
6501002,99409920
6502001,99409920
6503002,99409920
6504001,99409920
6505002,99409920
6506002,99409920
6507002,99409920
6508002,99409920
6509002,99409920
6510002,99409920
6511002,99409920
6512003,99409920
6513002,99409920
6514003,99409920
6515002,99409920
6516003,99409920
6517001,99409920
6518002,99409920
6519002,99409920
6520002,99409920
6521002,99409920
6522002,99409920
6523003,99409920
6524002,99409920
6525003,99409920
6526002,99409920
6527002,99409920
6528002,99409920
6529002,99409920
6530002,99409920
6531002,99409920
6532003,99409920
6533002,99409920
6534002,99409920
6535002,99409920
6536002,99409920
6537001,99409920
6538002,99409920
6539001,99409920
6540003,99409920
6541003,99409920
6542002,99409920
6543003,99409920
6544002,99409920
6545003,99409920
6546002,99409920
6547002,99409920
6548002,99409920
6549003,99409920
6550003,99409920
6551002,99409920
6552002,99409920
6553002,99409920
6554002,99409920
6555003,99409920
6556003,99409920
6557002,99409920
6558002,99409920
6559002,99409920
6560003,99409920
6561003,99409920
6562003,99409920
6563002,99409920
6564003,99409920
6565003,99409920
6566002,99409920
6567002,99409920
6568003,99409920
6569002,99409920
6570002,99409920
6571002,99409920
6572003,99409920
6573003,99409920
6574002,99409920
6575003,99409920
6576002,99409920
6577002,99409920
6578002,99409920
6579002,99409920
6580003,99409920
6581003,99409920
6582003,99409920
6583003,99409920
6584002,99409920
6585002,99409920
6586003,99409920
6587002,99409920
6588003,99409920
6589002,99409920
6590002,99409920
6591003,99409920
6592003,99409920
6593001,99409920
6594003,99409920
6595002,99409920
6596002,99409920
6597001,99409920
6598002,99409920
6599002,99409920
6600001,99409920
6601002,99409920
6602002,99409920
6603002,99409920
6604002,99409920
6605002,99409920
6606002,99409920
6607002,99409920
6608002,99409920
6609001,99409920
6610002,99409920
6611001,99409920
6612002,99409920
6613003,99409920
6614002,99409920
6615001,99409920
6616002,99409920
6617001,99409920
6618002,99409920
6619002,99409920
6620001,99409920
6621002,99409920
6622003,99409920
6623001,99409920
6624003,99409920
6625002,99409920
6626003,99409920
6627003,99409920
6628003,99409920
6629002,99409920
6630003,99409920
6631002,99409920
6632002,99409920
6633002,99409920
6634002,99409920
6635001,99409920
6636003,99409920
6637002,99409920
6638002,99409920
6639003,99409920
6640003,99409920
6641002,99409920
6642002,99409920
6643003,99409920
6644002,99409920
6645002,99409920
6646003,99409920
6647003,99409920
6648003,99409920
6649002,99409920
6650002,99409920
6651003,99409920
6652002,99409920
6653002,99409920
6654002,99409920
6655001,99409920
6656003,99409920
6657002,99409920
6658003,99409920
6659002,99409920
6660002,99409920
6661003,99409920
6662002,99409920
6663002,99409920
6664002,99409920
6665002,99409920
6666003,99409920
6667002,99409920
6668002,99409920
6669002,99409920
6670003,99409920
6671003,99409920
6672003,99409920
6673003,99409920
6674002,99409920
6675002,99409920
6676003,99409920
6677001,99409920
6678003,99409920
6679002,99409920
6680003,99409920
6681003,99409920
6682002,99409920
6683002,99409920
6684003,99409920
6685003,99409920
6686002,99409920
6687003,99409920
6688002,99409920
6689003,99409920
6690002,99409920
6691002,99409920
6692003,99409920
6693003,99409920
6694002,99409920
6695003,99409920
6696002,99409920
6697001,99409920
6698002,99409920
6699003,99409920
6700002,99409920
6701003,99409920
6702003,99409920
6703002,99409920
6704002,99409920
6705003,99409920
6706002,99409920
6707002,99409920
6708003,99409920
6709002,99409920
6710003,99409920
6711001,99409920
6712003,99409920
6713003,99409920
6714003,99409920
6715002,99409920
6716001,99409920
6717003,99409920
6718002,99409920
6719002,99409920
6720003,99409920
6721003,99409920
6722002,99409920
6723001,99409920
6724003,99409920
6725002,99409920
6726003,99409920
6727002,99409920
6728002,99409920
6729002,99409920
6730002,99409920
6731002,99409920
6732003,99409920
6733003,99409920
6734002,99409920
6735002,99409920
6736002,99409920
6737003,99409920
6738002,99409920
6739003,99409920
6740002,99409920
6741002,99409920
6742002,99409920
6743003,99409920
6744001,99409920
6745002,99409920
6746003,99409920
6747002,99409920
6748002,99409920
6749002,99409920
6750002,99409920
6751002,99409920
6752002,99409920
6753003,99409920
6754002,99409920
6755003,99409920
6756002,99409920
6757003,99409920
6758003,99409920
6759002,99409920
6760003,99409920
6761002,99409920
6762002,99409920
6763002,99409920
6764002,99409920
6765002,99409920
6766003,99409920
6767002,99409920
6768002,99409920
6769002,99409920
6770002,99409920
6771001,99409920
6772003,99409920
6773003,99409920
6774002,99409920
6775002,99409920
6776003,99409920
6777002,99409920
6778003,99409920
6779003,99409920
6780003,99409920
6781002,99409920
6782002,99409920
6783002,99409920
6784002,99409920
6785003,99409920
6786002,99409920
6787002,99409920
6788003,99409920
6789002,99409920
6790002,99409920
6791003,99409920
6792002,99409920
6793002,99409920
6794003,99409920
6795003,99409920
6796003,99409920
6797003,99409920
6798002,99409920
6799002,99409920
6800003,99409920
6801003,99409920
6802002,99409920
6803002,99409920
6804002,99409920
6805002,99409920
6806003,99409920
6807003,99409920
6808002,99409920
6809003,99409920
6810002,99409920
6811002,99409920
6812001,99409920
6813003,99409920
6814002,99409920
6815002,99409920
6816002,99409920
6817002,99409920
6818003,99409920
6819002,99409920
6820003,99409920
6821002,99409920
6822002,99409920
6823003,99409920
6824003,99409920
6825002,99409920
6826003,99409920
6827002,99409920
6828003,99409920
6829003,99409920
6830002,99409920
6831002,99409920
6832002,99409920
6833003,99409920
6834003,99409920
6835003,99409920
6836002,99409920
6837002,99409920
6838002,99409920
6839002,99409920
6840003,99409920
6841003,99409920
6842003,99409920
6843002,99409920
6844003,99409920
6845003,99409920
6846002,99409920
6847002,99409920
6848002,99409920
6849002,99409920
6850002,99409920
6851002,99409920
6852001,99409920
6853002,99409920
6854003,99409920
6855002,99409920
6856003,99409920
6857003,99409920
6858001,99409920
6859003,99409920
6860002,99409920
6861002,99409920
6862002,99409920
6863003,99409920
6864002,99409920
6865002,99409920
6866002,99409920
6867003,99409920
6868001,99409920
6869002,99409920
6870003,99409920
6871003,99409920
6872002,99409920
6873002,99409920
6874003,99409920
6875003,99409920
6876002,99409920
6877002,99409920
6878003,99409920
6879003,99409920
6880002,99409920
6881002,99409920
6882002,99409920
6883002,99409920
6884002,99409920
6885003,99409920
6886003,99409920
6887002,99409920
6888003,99409920
6889003,99409920
6890003,99409920
6891003,99409920
6892002,99409920
6893002,99409920
6894003,99409920
6895002,99409920
6896002,99409920
6897002,99409920
6898002,99409920
6899002,99409920
6900003,99409920
6901003,99409920
6902003,99409920
6903002,99409920
6904002,99409920
6905002,99409920
6906002,99409920
6907003,99409920
6908003,99409920
6909002,99409920
6910002,99409920
6911002,99409920
6912002,99409920
6913002,99409920
6914002,99409920
6915002,99409920
6916003,99409920
6917002,99409920
6918002,99409920
6919003,99409920
6920003,99409920
6921002,99409920
6922003,99409920
6923002,99409920
6924002,99409920
6925003,99409920
6926003,99409920
6927003,99409920
6928003,99409920
6929002,99409920
6930002,99409920
6931002,99409920
6932003,99409920
6933003,99409920
6934002,99409920
6935002,99409920
6936003,99409920
6937003,99409920
6938003,99409920
6939003,99409920
6940003,99409920
6941002,99409920
6942002,99409920
6943001,99409920
6944002,99409920
6945002,99409920
6946003,99409920
6947002,99409920
6948003,99409920
6949002,99409920
6950003,99409920
6951002,99409920
6952002,99409920
6953003,99409920
6954002,99409920
6955002,99409920
6956002,99409920
6957002,99409920
6958002,99409920
6959002,99409920
6960002,99409920
6961003,99409920
6962003,99409920
6963002,99409920
6964003,99409920
6965002,99409920
6966003,99409920
6967002,99409920
6968003,99409920
6969002,99409920
6970002,99409920
6971003,99409920
6972003,99409920
6973002,99409920
6974002,99409920
6975002,99409920
6976002,99409920
6977003,99409920
6978002,99409920
6979003,99409920
6980001,99409920
6981003,99409920
6982002,99409920
6983002,99409920
6984003,99409920
6985002,99409920
6986002,99409920
6987002,99409920
6988003,99409920
6989002,99409920
6990002,99409920
6991002,99409920
6992003,99409920
6993002,99409920
6994002,99409920
6995002,99409920
6996002,99409920
6997003,99409920
6998002,99409920
6999002,99409920
7000001,99409920
7001002,99409920
7002002,99409920
7003002,99409920
7004003,99409920
7005002,99409920
7006003,99409920
7007002,99409920
7008003,99409920
7009003,99409920
7010002,99409920
7011003,99409920
7012002,99409920
7013002,99409920
7014002,99409920
7015002,99409920
7016003,99409920
7017002,99409920
7018002,99409920
7019002,99409920
7020002,99082240
7021002,99082240
7022002,99082240
7023003,99082240
7024003,99082240
7025002,99082240
7026002,99082240
7027003,99082240
7028002,99082240
7029003,99082240
7030002,99082240
7031003,99082240
7032002,99082240
7033002,99082240
7034003,99082240
7035003,99082240
7036002,99082240
7037003,99082240
7038002,99082240
7039002,99082240
7040003,99082240
7041003,99082240
7042002,99082240
7043003,99082240
7044002,99082240
7045002,99082240
7046002,99082240
7047003,99082240
7048003,99082240
7049002,99082240
7050003,99082240
7051002,99082240
7052002,99082240
7053003,99082240
7054002,99082240
7055002,99082240
7056003,99082240
7057002,99082240
7058002,99082240
7059003,99082240
7060002,99082240
7061002,99082240
7062003,99082240
7063002,99082240
7064002,99082240
7065003,99082240
7066002,99082240
7067002,99082240
7068003,99082240
7069003,99082240
7070003,99082240
7071002,99082240
7072002,99082240
7073002,99082240
7074002,99082240
7075002,99082240
7076002,99082240
7077002,99082240
7078003,99082240
7079002,99082240
7080002,99082240
7081003,99082240
7082002,99082240
7083002,99082240
7084002,99082240
7085002,99082240
7086003,99082240
7087002,99082240
7088002,99082240
7089002,99082240
7090003,99082240
7091002,99082240
7092002,99082240
7093002,99082240
7094002,99082240
7095002,99082240
7096002,99082240
7097003,99082240
7098003,99082240
7099002,99082240
7100003,99082240
7101003,99082240
7102003,99082240
7103003,99082240
7104002,99082240
7105003,99082240
7106002,99082240
7107002,99082240
7108003,99082240
7109002,99082240
7110003,99082240
7111003,99082240
7112003,99082240
7113003,99082240
7114002,99082240
7115003,99082240
7116002,99082240
7117002,99082240
7118002,99082240
7119003,99082240
7120003,99082240
7121002,99082240
7122003,99082240
7123003,99082240
7124002,99082240
7125003,99082240
7126003,99082240
7127002,99082240
7128002,99082240
7129002,99082240
7130002,99082240
7131003,99082240
7132002,99082240
7133003,99082240
7134003,99082240
7135003,99082240
7136002,99082240
7137002,99082240
7138002,99082240
7139003,99082240
7140003,99082240
7141002,99082240
7142002,99082240
7143002,99082240
7144003,99082240
7145002,99082240
7146002,99082240
7147002,99082240
7148002,99082240
7149003,99082240
7150002,99082240
7151003,99082240
7152002,99082240
7153003,99082240
7154002,99082240
7155002,99082240
7156002,99082240
7157002,99082240
7158003,99082240
7159002,99082240
7160003,99082240
7161003,99082240
7162002,99082240
7163002,99082240
7164002,99082240
7165003,99082240
7166003,99082240
7167002,99082240
7168002,99082240
7169003,99082240
7170003,99082240
7171002,99082240
7172002,99082240
7173003,99082240
7174003,99082240
7175003,99082240
7176002,99082240
7177002,99082240
7178002,99082240
7179003,99082240
7180002,99082240
7181002,99082240
7182003,99082240
7183002,99082240
7184002,99082240
7185003,99082240
7186002,99082240
7187002,99082240
7188003,99082240
7189003,99082240
7190002,99082240
7191002,99082240
7192002,99082240
7193002,99082240
7194003,99082240
7195002,99082240
7196002,99082240
7197002,99082240
7198003,99082240
7199003,99082240
7200003,99082240
7201003,99082240
7202003,99082240
7203002,99082240
7204002,99082240
7205002,99082240
7206003,99082240
7207002,99082240
7208002,99082240
7209002,99082240
7210002,99082240
7211002,99082240
7212002,99082240
7213003,99082240
7214003,99082240
7215003,99082240
7216002,99082240
7217003,99082240
7218002,99082240
7219002,99082240
7220002,99082240
7221002,99082240
7222002,99082240
7223003,99082240
7224002,99082240
7225002,99082240
7226002,99082240
7227002,99082240
7228003,99082240
7229003,99082240
7230002,99082240
7231002,99082240
7232003,99082240
7233003,99082240
7234002,99082240
7235002,99082240
7236002,99082240
7237003,99082240
7238003,99082240
7239002,99082240
7240001,99082240
7241002,99082240
7242002,99082240
7243003,99082240
7244002,99082240
7245003,99082240
7246003,99082240
7247002,99082240
7248002,99082240
7249002,99082240
7250002,99082240
7251002,99082240
7252003,99082240
7253003,99082240
7254003,99082240
7255003,99082240
7256002,99082240
7257003,99082240
7258003,99082240
7259002,99082240
7260002,99082240
7261001,99082240
7262003,99082240
7263003,99082240
7264003,99082240
7265002,99082240
7266003,99082240
7267003,99082240
7268003,99082240
7269002,99082240
7270002,99082240
7271003,99082240
7272003,99082240
7273003,99082240
7274002,99082240
7275003,99082240
7276002,99082240
7277003,99082240
7278003,99082240
7279003,99082240
7280002,99082240
7281002,99082240
7282003,99082240
7283003,99082240
7284002,99082240
7285003,99082240
7286003,99082240
7287002,99082240
7288003,99082240
7289002,99082240
7290002,99082240
7291003,99082240
7292003,99082240
7293001,99082240
7294003,99082240
7295002,99082240
7296003,99082240
7297002,99082240
7298002,99082240
7299002,99082240
7300003,99082240
7301002,99082240
7302002,99082240
7303002,99082240
7304003,99082240
7305002,99082240
7306002,99082240
7307003,99082240
7308003,99082240
7309003,99082240
7310002,99082240
7311002,99082240
7312003,99082240
7313003,99082240
7314002,99082240
7315002,99082240
7316003,99082240
7317002,99082240
7318002,99082240
7319003,99082240
7320003,99082240
7321003,99082240
7322003,99082240
7323002,99082240
7324002,99082240
7325002,99082240
7326003,99082240
7327002,99082240
7328002,99082240
7329003,99082240
7330002,99082240
7331003,99082240
7332003,99082240
7333002,99082240
7334002,99082240
7335002,99082240
7336001,99082240
7337003,99082240
7338002,99082240
7339003,99082240
7340002,99082240
7341002,99082240
7342002,99082240
7343002,99082240
7344002,99082240
7345003,99082240
7346003,99082240
7347003,99082240
7348002,99082240
7349002,99082240
7350002,99082240
7351003,99082240
7352002,99082240
7353002,99082240
7354003,99082240
7355002,99082240
7356002,99082240
7357003,99082240
7358003,99082240
7359003,99082240
7360002,99082240
7361003,99082240
7362002,99082240
7363003,99082240
7364002,99082240
7365002,99082240
7366002,99082240
7367002,99082240
7368003,99082240
7369002,99082240
7370002,99082240
7371002,99082240
7372003,99082240
7373003,99082240
7374002,99082240
7375002,99082240
7376002,99082240
7377003,99082240
7378003,99082240
7379002,99082240
7380002,99082240
7381001,99082240
7382002,99082240
7383003,99082240
7384003,99082240
7385002,99082240
7386002,99082240
7387003,99082240
7388002,99082240
7389002,99082240
7390002,99082240
7391002,99082240
7392002,99082240
7393003,99082240
7394003,99082240
7395002,99082240
7396003,99082240
7397002,99082240
7398003,99082240
7399002,99082240
7400002,99082240
7401002,99082240
7402002,99082240
7403003,99082240
7404002,99082240
7405003,99082240
7406003,99082240
7407002,99082240
7408002,99082240
7409003,99082240
7410002,99082240
7411002,99082240
7412003,99082240
7413003,99082240
7414002,99082240
7415002,99082240
7416002,99082240
7417002,99082240
7418002,99082240
7419002,99082240
7420002,99082240
7421003,99082240
7422002,99082240
7423003,99082240
7424002,99082240
7425002,99082240
7426002,99082240
7427003,99082240
7428003,99082240
7429002,99082240
7430002,99082240
7431003,99082240
7432003,99082240
7433002,99082240
7434002,99082240
7435003,99082240
7436002,99082240
7437003,99082240
7438002,99082240
7439003,99082240
7440003,99082240
7441002,99082240
7442003,99082240
7443003,99082240
7444002,99082240
7445003,99082240
7446002,99082240
7447003,99082240
7448002,99082240
7449002,99082240
7450003,99082240
7451003,99082240
7452003,99082240
7453003,99082240
7454002,99082240
7455002,99082240
7456002,99082240
7457003,99082240
7458002,99082240
7459002,99082240
7460003,99082240
7461002,99082240
7462003,99082240
7463003,99082240
7464002,99082240
7465002,99082240
7466003,99082240
7467002,99082240
7468002,99082240
7469002,99082240
7470002,99082240
7471002,99082240
7472003,99082240
7473002,99082240
7474003,99082240
7475002,99082240
7476003,99082240
7477002,99082240
7478002,99082240
7479003,99082240
7480003,99082240
7481003,99082240
7482003,99082240
7483002,99082240
7484003,99082240
7485002,99082240
7486002,99082240
7487002,99082240
7488002,99082240
7489002,99082240
7490002,99082240
7491003,99082240
7492003,99082240
7493002,99082240
7494003,99082240
7495002,99082240
7496003,99082240
7497002,99082240
7498002,99082240
7499003,99082240
7500002,99082240
7501002,99082240
7502003,99082240
7503002,99082240
7504002,99082240
7505002,99082240
7506001,99082240
7507002,99082240
7508003,99082240
7509001,99082240
7510002,99082240
7511002,99082240
7512002,99082240
7513003,99082240
7514002,99082240
7515003,99082240
7516002,99082240
7517002,99082240
7518003,99082240
7519002,99082240
7520003,99082240
7521003,99082240
7522002,99082240
7523003,99082240
7524002,99082240
7525002,99082240
7526004,99082240
7527003,99082240
7528002,99082240
7529003,99082240
7530002,99082240
7531003,99082240
7532003,99082240
7533002,99082240
7534001,99082240
7535002,99082240
7536002,99082240
7537002,99082240
7538002,99082240
7539001,99082240
7540003,99082240
7541002,99082240
7542002,99082240
7543002,99082240
7544003,99082240
7545002,99082240
7546003,99082240
7547003,99082240
7548003,99082240
7549002,99082240
7550003,99082240
7551003,99082240
7552003,99082240
7553002,99082240
7554002,99082240
7555002,99082240
7556002,99082240
7557002,99082240
7558002,99082240
7559003,99082240
7560002,99082240
7561002,99082240
7562002,99082240
7563002,99082240
7564003,99082240
7565003,99082240
7566003,99082240
7567003,99082240
7568003,99082240
7569003,99082240
7570003,99082240
7571003,99082240
7572002,99082240
7573002,99082240
7574002,99082240
7575002,99082240
7576002,99082240
7577002,99082240
7578003,99082240
7579001,99082240
7580002,99082240
7581003,99082240
7582002,99082240
7583003,99082240
7584002,99082240
7585002,99082240
7586003,99082240
7587002,99082240
7588002,99082240
7589002,99082240
7590002,99082240
7591002,99082240
7592003,99082240
7593002,99082240
7594002,99082240
7595003,99082240
7596002,99082240
7597001,99082240
7598003,99082240
7599003,99082240
7600003,99082240
7601002,99082240
7602002,99082240
7603002,99082240
7604003,98422784
7605003,98422784
7606002,98422784
7607003,98422784
7608002,98422784
7609002,98422784
7610002,98422784
7611003,98422784
7612002,98422784
7613002,98422784
7614002,98422784
7615003,98422784
7616003,98422784
7617002,98422784
7618002,98422784
7619002,98422784
7620003,98422784
7621002,98422784
7622002,98422784
7623002,98422784
7624003,98422784
7625003,98422784
7626002,98422784
7627003,98422784
7628002,98422784
7629003,98422784
7630003,98422784
7631003,98422784
7632003,98422784
7633003,98422784
7634002,98422784
7635002,98422784
7636001,98422784
7637002,98422784
7638002,98422784
7639003,98422784
7640002,98422784
7641003,98422784
7642003,98422784
7643002,98422784
7644003,98422784
7645002,98422784
7646003,98422784
7647002,98422784
7648002,98422784
7649002,98422784
7650002,98422784
7651002,98422784
7652003,98422784
7653002,98422784
7654002,98422784
7655002,98422784
7656003,98422784
7657002,98422784
7658002,98422784
7659002,98422784
7660003,98422784
7661002,98422784
7662003,98422784
7663003,98422784
7664002,98422784
7665002,98422784
7666002,98422784
7667003,98422784
7668002,98422784
7669002,98422784
7670003,98422784
7671003,98422784
7672002,98422784
7673002,98422784
7674001,98422784
7675003,98422784
7676002,98422784
7677003,98422784
7678003,98422784
