Time (milliseconds),files_open
7058001,24
7059001,24
7060001,24
7061001,24
7062002,24
7063002,24
7064001,24
7065001,24
7066001,24
7067001,24
7068002,24
7069002,24
7070001,24
7071001,24
7072001,24
7073001,24
7074001,24
7075001,24
7076001,24
7077001,24
7078002,24
7079001,24
7080002,24
7081001,24
7082001,24
7083001,24
7084001,24
7085001,24
7086001,24
7087001,24
7088001,24
7089001,24
7090001,24
7091001,24
7092001,24
7093001,24
7094001,24
7095001,24
7096001,24
7097002,24
7098001,24
7099001,24
7100001,24
7101002,24
7102001,24
7103002,24
7104003,24
7105001,24
7106001,24
7107001,24
7108001,24
7109001,24
7110002,24
7111002,24
7112002,24
7113003,24
7114001,24
7115001,24
7116000,24
7117001,24
7118001,24
7119002,24
7120001,24
7121001,24
7122001,24
7123001,24
7124001,24
7125002,24
7126001,24
7127001,24
7128001,24
7129001,24
7130001,24
7131001,24
7132001,24
7133002,24
7134001,24
7135001,24
7136001,24
7137001,24
7138001,24
7139002,24
7140002,24
7141001,24
7142001,24
7143001,24
7144001,24
7145001,24
7146001,24
7147001,24
7148001,24
7149002,24
7150001,24
7151002,24
7152001,24
7153002,24
7154001,24
7155001,24
7156001,24
7157001,24
7158001,24
7159001,24
7160002,24
7161001,24
7162001,24
7163001,24
7164001,24
7165002,24
7166001,24
7167001,24
7168001,24
7169001,24
7170001,24
7171001,24
7172001,24
7173002,24
7174003,24
7175001,24
7176001,24
7177002,24
7178001,24
7179002,24
7180001,24
7181001,24
7182001,24
7183001,24
7184001,24
7185002,24
7186001,24
7187001,24
7188001,24
7189002,24
7190001,24
7191001,24
7192001,24
7193001,24
7194001,24
7195001,24
7196001,24
7197001,24
7198002,24
7199001,24
7200001,24
7201002,24
7202001,24
7203001,24
7204001,24
7205001,24
7206001,24
7207001,24
7208001,24
7209001,24
7210001,24
7211001,24
7212001,24
7213002,24
7214003,24
7215001,24
7216001,24
7217001,24
7218001,24
7219000,24
7220001,24
7221002,24
7222001,24
7223001,24
7224001,24
7225001,24
7226001,24
7227001,24
7228002,24
7229001,24
7230001,24
7231001,24
7232002,24
7233001,24
7234001,24
7235001,24
7236001,24
7237001,24
7238001,24
7239001,24
7240001,24
7241001,24
7242001,24
7243001,24
7244001,24
7245002,24
7246001,24
7247001,24
7248001,24
7249001,24
7250001,24
7251001,24
7252002,24
7253001,24
7254002,24
7255001,24
7256002,24
7257001,24
7258001,24
7259001,24
7260001,24
7261001,24
7262002,24
7263003,24
7264001,24
7265001,24
7266002,24
7267002,24
7268001,24
7269001,24
7270001,24
7271002,24
7272001,24
7273002,24
7274001,24
7275001,24
7276001,24
7277002,24
7278001,24
7279002,24
7280001,24
7281001,24
7282001,24
7283002,24
7284001,24
7285002,24
7286001,24
7287001,24
7288002,24
7289001,24
7290001,24
7291002,24
7292001,24
7293001,24
7294001,24
7295001,24
7296001,24
7297001,24
7298001,24
7299001,24
7300001,24
7301001,24
7302001,24
7303001,24
7304001,24
7305001,24
7306001,24
7307002,24
7308002,24
7309002,24
7310001,24
7311001,24
7312002,24
7313002,24
7314001,24
7315001,24
7316001,24
7317001,24
7318001,24
7319002,24
7320002,24
7321002,24
7322001,24
7323001,24
7324002,24
7325001,24
7326001,24
7327001,24
7328001,24
7329001,24
7330001,24
7331002,24
7332001,24
7333001,24
7334001,24
7335001,24
7336001,24
7337001,24
7338001,24
7339002,24
7340001,24
7341001,24
7342001,24
7343001,24
7344001,24
7345002,24
7346002,24
7347002,24
7348001,24
7349001,24
7350001,24
7351002,24
7352001,24
7353001,24
7354001,24
7355001,24
7356001,24
7357002,24
7358001,24
7359001,24
7360003,24
7361001,24
7362001,24
7363001,24
7364001,24
7365002,24
7366001,24
7367001,24
7368002,24
7369001,24
7370002,24
7371001,24
7372001,24
7373001,24
7374001,24
7375002,24
7376001,24
7377002,24
7378001,24
7379001,24
7380001,24
7381001,24
7382001,24
7383002,24
7384001,24
7385001,24
7386001,24
7387001,24
7388001,24
7389001,24
7390001,24
7391001,24
7392001,24
7393002,24
7394001,24
7395001,24
7396001,24
7397001,24
7398001,24
7399001,24
7400002,24
7401001,24
7402001,24
7403001,24
7404001,24
7405002,24
7406002,24
7407001,24
7408001,24
7409002,24
7410001,24
7411001,24
7412001,24
7413001,24
7414001,24
7415003,24
7416001,24
7417001,24
7418001,24
7419001,24
7420001,24
7421002,24
7422001,24
7423001,24
7424001,24
7425001,24
7426001,24
7427002,24
7428001,24
7429001,24
7430001,24
7431002,24
7432001,24
7433001,24
7434003,24
7435001,24
7436001,24
7437001,24
7438001,24
7439001,24
7440001,24
7441001,24
7442001,24
7443001,24
7444001,24
7445002,24
7446001,24
7447001,24
7448001,24
7449001,24
7450002,24
7451002,24
7452002,24
7453001,24
7454001,24
7455001,24
7456001,24
7457002,24
7458001,24
7459001,24
7460001,24
7461001,24
7462001,24
7463002,24
7464001,24
7465001,24
7466001,24
7467001,24
7468001,24
7469001,24
7470001,24
7471001,24
7472001,24
7473001,24
7474001,24
7475001,24
7476001,24
7477001,24
7478001,24
7479002,24
7480002,24
7481002,24
7482001,24
7483001,24
7484001,24
7485001,24
7486001,24
7487001,24
7488001,24
7489001,24
7490001,24
7491002,24
7492001,24
7493001,24
7494001,24
7495001,24
7496001,24
7497001,24
7498001,24
7499001,24
7500001,24
7501001,24
7502001,24
7503001,24
7504001,24
7505001,24
7506001,24
7507001,24
7508001,24
7509001,24
7510001,24
7511001,24
7512003,24
7513001,24
7514001,24
7515001,24
7516001,24
7517001,24
7518001,24
7519001,24
7520002,24
7521001,24
7522001,24
7523002,24
7524001,24
7525001,24
7526002,24
7527001,24
7528001,24
7529001,24
7530001,24
7531001,24
7532001,24
7533001,24
7534001,24
7535002,24
7536001,24
7537001,24
7538001,24
7539001,24
7540001,24
7541001,24
7542001,24
7543001,24
7544001,24
7545002,24
7546001,24
7547001,24
7548001,24
7549001,24
7550001,24
7551002,24
7552001,24
7553001,24
7554001,24
7555001,24
7556001,24
7557001,24
7558001,24
7559002,24
7560001,24
7561001,24
7562001,24
7563001,24
7564003,24
7565002,24
7566002,24
7567001,24
7568002,24
7569001,24
7570002,24
7571001,24
7572001,24
7573001,24
7574001,24
7575002,24
7576001,24
7577001,24
7578001,24
7579001,24
7580002,24
7581002,24
7582001,24
7583001,24
7584001,24
7585002,24
7586001,24
7587001,24
7588001,24
7589001,24
7590001,24
7591001,24
7592001,24
7593001,24
7594001,24
7595001,24
7596001,24
7597001,24
7598001,24
7599001,24
7600001,24
7601001,24
7602002,24
7603001,24
7604001,24
7605001,24
7606001,24
7607001,24
7608001,24
7609001,24
7610001,24
7611001,24
7612001,24
7613001,24
7614001,24
7615003,24
7616002,24
7617001,24
7618001,24
7619001,24
7620002,24
7621001,24
7622001,24
7623001,24
7624003,24
7625001,24
7626001,24
7627001,24
7628001,24
7629002,24
7630001,24
7631003,24
7632001,24
7633001,24
7634001,24
7635001,24
7636001,24
7637001,24
7638001,24
7639002,24
7640001,24
7641002,24
7642001,24
7643001,24
7644001,24
7645001,24
7646001,24
7647001,24
7648001,24
7649001,24
7650002,24
7651001,24
7652001,24
7653003,24
7654001,24
7655001,24
7656001,24
7657001,24
7658001,24
7659001,24
7660001,24
7661001,24
7662003,24
7663001,24
7664001,24
7665001,24
7666001,24
7667001,24
7668001,24
7669001,24
7670002,24
7671001,24
7672001,24
7673001,24
7674001,24
7675003,24
7676001,24
7677002,24
7678001,24
7679001,24
7680001,24
7681001,24
7682001,24
7683001,24
7684001,24
7685001,24
7686002,24
7687001,24
7688002,24
7689001,24
7690001,24
7691001,24
7692001,24
7693001,24
7694001,24
7695001,24
7696001,24
7697001,24
7698001,24
7699001,24
7700001,24
7701001,24
7702001,24
7703001,24
7704002,24
7705001,24
7706002,24
7707001,24
7708001,24
7709003,24
7710001,24
7711001,24
7712001,24
7713001,24
7714001,24
7715001,24
7716001,24
7717002,24
7718001,24
7719001,24
7720001,24
7721001,24
7722001,24
7723001,24
7724002,24
7725001,24
7726001,24
7727001,24
7728001,24
7729001,24
7730001,24
7731001,24
7732001,24
7733002,24
7734001,24
7735001,24
7736001,24
7737001,24
7738002,24
7739002,24
7740001,24
7741001,24
7742001,24
7743001,24
7744001,24
7745001,24
7746002,24
7747001,24
7748001,24
7749001,24
7750001,24
7751001,24
7752001,24
7753001,24
7754001,24
7755001,24
7756001,24
7757001,24
7758001,24
7759001,24
7760001,24
7761001,24
7762001,24
7763001,24
7764001,24
7765001,24
7766001,24
7767001,24
7768001,24
7769002,24
7770002,24
7771001,24
7772001,24
7773002,24
7774001,24
7775001,24
7776002,24
7777001,24
7778001,24
7779001,24
7780001,24
7781001,24
7782002,24
7783002,24
7784001,24
7785001,24
7786002,24
7787003,24
7788001,24
7789001,24
7790001,24
7791001,24
7792001,24
7793001,24
7794001,24
7795001,24
7796002,24
7797001,24
7798001,24
7799001,24
7800002,24
7801002,24
7802001,24
7803001,24
7804001,24
7805002,24
7806001,24
7807001,24
7808001,24
7809002,24
7810001,24
7811001,24
7812001,24
7813001,24
7814001,24
7815001,24
7816002,24
7817001,24
7818002,24
7819001,24
7820001,24
7821001,24
7822001,24
7823001,24
7824001,24
7825002,24
7826002,24
7827001,24
7828001,24
7829001,24
7830001,24
7831001,24
7832001,24
7833002,24
7834001,24
7835001,24
7836001,24
7837001,24
7838001,24
7839002,24
7840001,24
7841001,24
7842001,24
7843002,24
7844001,24
7845001,24
7846001,24
7847001,24
7848001,24
7849001,24
7850001,24
7851001,24
7852001,24
7853002,24
7854001,24
7855001,24
7856001,24
7857001,24
7858001,24
7859002,24
7860001,24
7861001,24
7862001,24
7863001,24
7864001,24
7865001,24
7866001,24
7867001,24
7868001,24
7869001,24
7870002,24
7871001,24
7872001,24
7873001,24
7874001,24
7875002,24
7876001,24
7877002,24
7878002,24
7879001,24
7880002,24
7881001,24
7882001,24
7883001,24
7884001,24
7885001,24
7886001,24
7887001,24
7888002,24
7889001,24
7890001,24
7891001,24
7892001,24
7893001,24
7894002,24
7895001,24
7896002,24
7897001,24
7898001,24
7899000,24
7900001,24
7901001,24
7902001,24
7903002,24
7904001,24
7905001,24
7906001,24
7907001,24
7908001,24
7909002,24
7910002,24
7911001,24
7912001,24
7913001,24
7914001,24
7915001,24
7916001,24
7917001,24
7918001,24
7919001,24
7920001,24
7921001,24
7922001,24
7923001,24
7924001,24
7925001,24
7926001,24
7927001,24
7928001,24
7929001,24
7930001,24
7931002,24
7932001,24
7933001,24
7934001,24
7935001,24
7936001,24
7937001,24
7938001,24
7939001,24
7940003,24
7941001,24
7942001,24
7943001,24
7944001,24
7945001,24
7946001,24
7947001,24
7948001,24
7949001,24
7950001,24
7951001,24
7952001,24
7953002,24
7954001,24
7955001,24
7956001,24
7957001,24
7958001,24
7959001,24
7960001,24
7961001,24
7962001,24
7963001,24
7964001,24
7965001,24
7966001,24
7967001,24
7968002,24
7969001,24
7970001,24
7971001,24
7972001,24
7973001,24
7974001,24
7975001,24
7976001,24
7977002,24
7978001,24
7979002,24
7980001,24
7981002,24
7982001,24
7983001,24
7984001,24
7985001,24
7986001,24
7987002,24
7988001,24
7989001,24
7990001,24
7991001,24
7992001,24
7993001,24
7994001,24
7995001,24
7996001,24
7997001,24
7998001,24
7999001,24
8000001,24
8001001,24
8002001,24
8003001,24
8004001,24
8005001,24
8006001,24
8007002,24
8008001,24
8009001,24
8010001,24
8011001,24
8012001,24
8013001,24
8014001,24
8015001,24
8016001,24
8017002,24
8018001,24
8019001,24
8020001,24
8021001,24
8022001,24
8023001,24
8024001,24
8025001,24
8026001,24
8027001,24
8028001,24
8029001,24
8030003,24
8031001,24
8032001,24
8033002,24
8034001,24
8035001,24
8036001,24
8037001,24
8038002,24
8039001,24
8040001,24
8041001,24
8042001,24
8043001,24
8044001,24
8045001,24
8046001,24
8047001,24
8048001,24
8049001,24
8050001,24
8051001,24
8052002,24
8053001,24
8054001,24
8055002,24
8056001,24
8057001,24
8058001,24
8059001,24
8060001,24
8061001,24
8062001,24
8063001,24
8064003,24
8065001,24
8066001,24
8067002,24
8068001,24
8069001,24
8070002,24
8071001,24
8072001,24
8073002,24
8074001,24
8075001,24
8076003,24
8077001,24
8078001,24
8079001,24
8080002,24
8081003,24
8082001,24
8083001,24
8084001,24
8085001,24
8086000,24
8087002,24
8088002,24
8089001,24
8090001,24
8091001,24
8092001,24
8093001,24
8094001,24
8095001,24
8096001,24
8097001,24
8098002,24
8099001,24
8100001,24
8101001,24
8102001,24
8103001,24
8104001,24
8105001,24
8106001,24
8107001,24
8108002,24
8109001,24
8110001,24
8111001,24
8112001,24
8113001,24
8114001,24
8115001,24
8116002,24
8117001,24
8118001,24
8119003,24
8120001,24
8121001,24
8122001,24
8123001,24
8124001,24
8125002,24
8126001,24
8127001,24
8128002,24
8129002,24
8130002,24
8131002,24
8132001,24
8133001,24
8134001,24
8135001,24
8136001,24
8137001,24
8138001,24
8139001,24
8140001,24
8141002,24
8142001,24
8143002,24
8144001,24
8145001,24
8146001,24
8147002,24
8148001,24
8149001,24
8150001,24
8151001,24
8152001,24
8153001,24
8154001,24
8155002,24
8156001,24
8157001,24
8158001,24
8159001,24
8160001,24
8161002,24
8162001,24
8163001,24
8164001,24
8165001,24
8166002,24
8167001,24
8168001,24
8169001,24
8170001,24
8171001,24
8172001,24
8173001,24
8174001,24
8175001,24
8176001,24
8177001,24
8178001,24
8179002,24
8180002,24
8181001,24
8182001,24
8183001,24
8184002,24
8185002,24
8186001,24
8187001,24
8188001,24
8189002,24
8190001,24
8191001,24
8192001,24
8193001,24
8194001,24
8195001,24
8196001,24
8197002,24
8198001,24
8199001,24
8200001,24
8201001,24
8202001,24
8203001,24
8204001,24
8205001,24
8206001,24
8207001,24
8208001,24
8209001,24
8210001,24
8211001,24
8212002,24
8213001,24
8214001,24
8215001,24
8216002,24
8217001,24
8218001,24
8219001,24
8220001,24
8221001,24
8222002,24
8223003,24
8224001,24
8225001,24
8226001,24
8227001,24
8228000,24
8229001,24
8230001,24
8231001,24
8232001,24
8233002,24
8234001,24
8235001,24
8236001,24
8237001,24
8238001,24
8239001,24
8240001,24
8241001,24
8242001,24
8243002,24
8244001,24
8245001,24
8246001,24
8247002,24
8248001,24
8249001,24
8250001,24
8251001,24
8252001,24
8253001,24
8254001,24
8255001,24
8256001,24
8257001,24
8258001,24
8259001,24
8260001,24
8261002,24
8262001,24
8263001,24
8264001,24
8265001,24
8266001,24
8267001,24
8268001,24
8269002,24
8270001,24
8271001,24
8272001,24
8273001,24
8274001,24
8275001,24
8276001,24
8277002,24
8278001,24
8279001,24
8280001,24
8281001,24
8282002,24
8283001,24
8284002,24
8285001,24
8286001,24
8287001,24
8288001,24
8289001,24
8290002,24
8291001,24
8292001,24
8293002,24
8294001,24
8295001,24
8296001,24
8297001,24
8298001,24
8299001,24
8300001,24
8301002,24
8302002,24
8303001,24
8304001,24
8305001,24
8306001,24
8307001,24
8308001,24
8309001,24
8310002,24
8311001,24
8312001,24
8313001,24
8314001,24
8315001,24
8316001,24
8317001,24
8318001,24
8319001,24
8320001,24
8321001,24
8322001,24
8323001,24
8324001,24
8325001,24
8326002,24
8327001,24
8328001,24
8329001,24
8330001,24
8331003,24
8332001,24
8333001,24
8334001,24
8335001,24
8336001,24
8337001,24
8338002,24
8339001,24
8340001,24
8341001,24
8342001,24
8343003,24
8344001,24
8345001,24
8346001,24
8347001,24
8348001,24
8349001,24
8350001,24
8351002,24
8352001,24
8353001,24
8354001,24
8355001,24
8356001,24
8357001,24
8358001,24
8359001,24
8360001,24
8361001,24
8362002,24
8363001,24
8364001,24
8365001,24
8366001,24
8367001,24
8368002,24
8369001,24
8370001,24
8371001,24
8372001,24
8373001,24
8374001,24
8375002,24
8376002,24
8377001,24
8378001,24
8379001,24
8380001,24
8381001,24
8382002,24
8383003,24
8384001,24
8385001,24
8386001,24
8387001,24
8388001,24
8389001,24
8390001,24
8391001,24
8392001,24
8393001,24
8394001,24
8395002,24
8396001,24
8397001,24
8398001,24
8399001,24
8400001,24
8401001,24
8402001,24
8403001,24
8404001,24
8405001,24
8406002,24
8407001,24
8408001,24
8409001,24
8410002,24
8411001,24
8412001,24
8413001,24
8414001,24
8415001,24
8416002,24
8417001,24
8418003,24
8419001,24
8420001,24
8421001,24
8422001,24
8423001,24
8424001,24
8425000,24
8426001,24
8427001,24
8428002,24
8429001,24
8430001,24
8431001,24
8432002,24
8433001,24
8434001,24
8435001,24
8436001,24
8437001,24
8438001,24
8439001,24
8440001,24
8441001,24
8442001,24
8443001,24
8444001,24
8445002,24
8446002,24
8447001,24
8448001,24
8449001,24
8450001,24
8451001,24
8452001,24
8453002,24
8454002,24
8455001,24
8456001,24
8457001,24
8458002,24
8459001,24
8460001,24
8461001,24
8462001,24
8463001,24
8464001,24
8465002,24
8466001,24
8467002,24
8468001,24
8469001,24
8470002,24
8471001,24
8472001,24
8473002,24
8474001,24
8475001,24
8476001,24
8477001,24
8478001,24
8479001,24
8480001,24
8481002,24
8482001,24
8483001,24
8484001,24
8485002,24
8486001,24
8487001,24
8488001,24
8489001,24
8490001,24
8491001,24
8492001,24
8493001,24
8494001,24
8495001,24
8496001,24
8497001,24
8498001,24
8499001,24
8500001,24
8501001,24
8502001,24
8503001,24
8504001,24
8505001,24
8506001,24
8507001,24
8508001,24
8509002,24
8510001,24
8511002,24
8512001,24
8513001,24
8514003,24
8515001,24
8516001,24
8517001,24
8518001,24
8519001,24
8520001,24
8521001,24
8522001,24
8523002,24
8524002,24
8525001,24
8526001,24
8527001,24
8528001,24
8529001,24
8530001,24
8531001,24
8532001,24
8533001,24
8534001,24
8535001,24
8536001,24
8537001,24
8538002,24
8539001,24
8540001,24
8541001,24
8542001,24
8543001,24
8544001,24
8545001,24
8546001,24
8547001,24
8548001,24
8549001,24
8550002,24
8551001,24
8552001,24
8553003,24
8554001,24
8555001,24
8556001,24
8557001,24
8558001,24
8559001,24
8560002,24
8561001,24
8562001,24
8563002,24
8564001,24
8565001,24
8566001,24
8567001,24
8568001,24
8569001,24
8570001,24
8571001,24
8572001,24
8573001,24
8574001,24
8575001,24
8576001,24
8577001,24
8578001,24
8579001,24
8580001,24
8581001,24
8582001,24
8583001,24
8584001,24
8585001,24
8586001,24
8587001,24
8588002,24
8589001,24
8590001,24
8591001,24
8592001,24
8593001,24
8594001,24
8595001,24
8596001,24
8597003,24
8598001,24
8599001,24
8600001,24
8601001,24
8602001,24
8603001,24
8604001,24
8605001,24
8606001,24
8607001,24
8608001,24
8609001,24
8610001,24
8611002,24
8612001,24
8613001,24
8614001,24
8615002,24
8616001,24
8617001,24
8618001,24
8619001,24
8620001,24
8621001,24
8622001,24
8623001,24
8624001,24
8625001,24
8626001,24
8627001,24
8628001,24
8629001,24
8630001,24
8631001,24
8632002,24
8633001,24
8634001,24
8635001,24
8636001,24
8637001,24
8638001,24
8639001,24
8640001,24
8641001,24
8642001,24
8643001,24
8644001,24
8645001,24
8646001,24
8647001,24
8648001,24
8649001,24
8650002,24
8651002,24
8652001,24
8653001,24
8654001,24
8655001,24
8656002,24
8657001,24
8658001,24
8659001,24
8660002,24
8661001,24
8662001,24
8663001,24
8664001,24
8665001,24
8666001,24
8667001,24
8668001,24
8669001,24
8670002,24
8671001,24
8672001,24
8673001,24
8674001,24
8675001,24
8676001,24
8677001,24
8678001,24
8679001,24
8680001,24
8681001,24
8682001,24
8683001,24
8684001,24
8685001,24
8686001,24
8687001,24
8688001,24
8689001,24
8690002,24
8691001,24
8692001,24
8693001,24
8694001,24
8695001,24
8696001,24
8697002,24
8698002,24
8699001,24
8700002,24
8701001,24
8702001,24
8703001,24
8704001,24
8705001,24
8706001,24
8707001,24
8708001,24
8709001,24
8710001,24
8711001,24
8712002,24
8713001,24
8714001,24
8715001,24
8716001,24
8717001,24
8718001,24
8719001,24
8720002,24
8721001,24
8722001,24
8723001,24
8724002,24
8725001,24
8726001,24
8727001,24
8728002,24
8729002,24
8730001,24
8731002,24
8732001,24
8733001,24
8734001,24
8735001,24
8736001,24
8737001,24
8738001,24
8739001,24
8740001,24
8741001,24
8742001,24
8743001,24
8744001,24
8745001,24
8746001,24
8747001,24
8748001,24
8749002,24
8750001,24
8751001,24
8752001,24
8753001,24
8754001,24
8755001,24
8756002,24
8757001,24
8758001,24
8759001,24
8760001,24
8761003,24
8762001,24
8763001,24
8764001,24
8765001,24
8766001,24
8767001,24
8768001,24
8769002,24
8770002,24
8771002,24
8772001,24
8773001,24
8774001,24
8775001,24
8776001,24
8777001,24
8778001,24
8779002,24
8780001,24
8781001,24
8782001,24
8783001,24
8784001,24
8785001,24
8786001,24
8787001,24
8788001,24
8789001,24
8790001,24
8791001,24
8792001,24
8793001,24
8794001,24
8795002,24
8796001,24
8797001,24
8798001,24
8799002,24
8800001,24
8801001,24
8802001,24
8803001,24
8804001,24
8805001,24
8806001,24
8807002,24
8808001,24
8809001,24
8810001,24
8811001,24
8812001,24
8813001,24
8814001,24
8815001,24
8816001,24
8817001,24
8818001,24
8819002,24
8820001,24
8821001,24
8822002,24
8823001,24
8824001,24
8825002,24
8826001,24
8827001,24
8828001,24
8829002,24
8830001,24
8831001,24
8832002,24
8833002,24
8834001,24
8835001,24
8836001,24
8837002,24
8838001,24
8839001,24
8840001,24
8841001,24
8842001,24
8843002,24
8844001,24
8845001,24
8846001,24
8847001,24
8848002,24
8849001,24
8850001,24
8851001,24
8852001,24
8853001,24
8854002,24
8855001,24
8856001,24
8857001,24
8858001,24
8859001,24
8860002,24
8861001,24
8862001,24
8863001,24
8864001,24
8865001,24
8866001,24
8867001,24
8868001,24
8869001,24
8870001,24
8871001,24
8872001,24
8873001,24
8874001,24
8875001,24
8876001,24
8877001,24
8878001,24
8879001,24
8880001,24
8881001,24
8882002,24
8883001,24
8884001,24
8885001,24
8886001,24
8887002,24
8888001,24
8889001,24
8890001,24
8891001,24
8892002,24
8893002,24
8894001,24
8895001,24
8896001,24
8897001,24
8898001,24
8899001,24
8900001,24
8901001,24
8902001,24
8903001,24
8904002,24
8905002,24
8906001,24
8907001,24
8908001,24
8909001,24
8910002,24
8911001,24
8912001,24
8913003,24
8914001,24
8915001,24
8916001,24
8917002,24
8918001,24
8919001,24
8920001,24
8921001,24
8922001,24
8923002,24
8924001,24
8925001,24
8926001,24
8927001,24
8928001,24
8929001,24
8930001,24
8931001,24
8932001,24
8933001,24
8934001,24
8935001,24
8936001,24
8937001,24
8938001,24
8939001,24
8940001,24
8941002,24
8942001,24
8943002,24
8944001,24
8945001,24
8946001,24
8947001,24
8948002,24
8949001,24
8950002,24
8951001,24
8952001,24
8953001,24
8954001,24
8955002,24
8956001,24
8957001,24
8958001,24
8959002,24
8960001,24
8961001,24
8962001,24
8963001,24
8964001,24
8965001,24
8966001,24
8967002,24
8968001,24
8969001,24
8970001,24
8971001,24
8972001,24
8973001,24
8974001,24
8975001,24
8976001,24
8977001,24
8978001,24
8979002,24
8980001,24
8981001,24
8982001,24
8983002,24
8984001,24
8985001,24
8986001,24
8987001,24
8988001,24
8989001,24
8990001,24
8991001,24
8992002,24
8993001,24
8994001,24
8995001,24
8996001,24
8997001,24
8998002,24
8999001,24
9000001,24
9001001,24
9002001,24
9003001,24
9004001,24
9005001,24
9006001,24
9007001,24
9008001,24
9009001,24
9010001,24
9011001,24
9012001,24
9013001,24
9014001,24
9015001,24
9016001,24
9017001,24
9018001,24
9019001,24
9020002,24
9021001,24
9022001,24
9023003,24
9024001,24
9025001,24
9026001,24
9027001,24
9028001,24
9029002,24
9030001,24
9031001,24
9032003,24
9033001,24
9034001,24
9035001,24
9036001,24
9037001,24
9038001,24
9039001,24
9040001,24
9041001,24
9042001,24
9043001,24
9044001,24
9045002,24
9046001,24
9047001,24
9048001,24
9049002,24
9050001,24
9051001,24
9052001,24
9053001,24
9054001,24
9055001,24
9056001,24
9057001,24
9058001,24
9059001,24
9060001,24
9061001,24
9062001,24
9063002,24
9064001,24
9065001,24
9066003,24
9067001,24
9068001,24
9069001,24
9070001,24
9071001,24
9072002,24
9073001,24
9074001,24
9075001,24
9076002,24
9077001,24
9078002,24
9079001,24
9080001,24
9081002,24
9082001,24
9083001,24
9084001,24
9085001,24
9086002,24
9087001,24
9088001,24
9089001,24
9090001,24
9091001,24
9092001,24
9093001,24
9094002,24
9095001,24
9096001,24
9097001,24
9098001,24
9099001,24
9100001,24
9101001,24
9102001,24
9103001,24
9104002,24
9105003,24
9106001,24
9107001,24
9108001,24
9109002,24
9110002,24
9111002,24
9112001,24
9113001,24
9114001,24
9115001,24
9116001,24
9117001,24
9118001,24
9119002,24
9120001,24
9121001,24
9122001,24
9123001,24
9124001,24
9125001,24
9126001,24
9127001,24
9128003,24
9129001,24
9130001,24
9131003,24
9132001,24
9133001,24
9134001,24
9135002,24
9136001,24
9137001,24
9138001,24
9139001,24
9140001,24
9141001,24
9142003,24
9143001,24
9144001,24
9145001,24
9146001,24
9147002,24
9148001,24
9149001,24
9150001,24
9151001,24
9152001,24
9153001,24
9154001,24
9155001,24
9156001,24
9157001,24
9158002,24
9159001,24
9160001,24
9161002,24
9162001,24
9163001,24
9164001,24
9165001,24
9166001,24
9167001,24
9168001,24
9169002,24
9170001,24
9171001,24
9172001,24
9173001,24
9174001,24
9175001,24
9176001,24
9177002,24
9178001,24
9179001,24
9180002,24
9181001,24
9182002,24
9183001,24
9184001,24
9185001,24
9186001,24
9187001,24
9188001,24
9189001,24
9190002,24
9191001,24
9192002,24
9193001,24
9194001,24
9195001,24
9196001,24
9197001,24
9198001,24
9199001,24
9200001,24
9201002,24
9202001,24
9203002,24
9204001,24
9205001,24
9206001,24
9207001,24
9208001,24
9209002,24
9210001,24
9211001,24
9212001,24
9213001,24
9214001,24
9215001,24
9216003,24
9217001,24
9218001,24
9219001,24
9220002,24
9221001,24
9222001,24
9223001,24
9224001,24
9225001,24
9226001,24
9227001,24
9228001,24
9229001,24
9230001,24
9231002,24
9232001,24
9233001,24
9234001,24
9235001,24
9236001,24
9237001,24
9238001,24
9239001,24
9240002,24
9241003,24
9242001,24
9243001,24
9244001,24
9245002,24
9246003,24
9247001,24
9248001,24
9249001,24
9250002,24
9251001,24
9252001,24
9253001,24
9254001,24
9255001,24
9256002,24
9257001,24
9258002,24
9259001,24
9260001,24
9261001,24
9262001,24
9263001,24
9264002,24
9265001,24
9266001,24
9267001,24
9268001,24
9269001,24
9270002,24
9271001,24
9272001,24
9273002,24
9274002,24
9275001,24
9276001,24
9277001,24
9278002,24
9279001,24
9280001,24
9281001,24
9282001,24
9283001,24
9284001,24
9285001,24
9286001,24
9287001,24
9288001,24
9289001,24
9290002,24
9291001,24
9292001,24
9293001,24
9294002,24
9295001,24
9296001,24
9297001,24
9298001,24
9299001,24
9300001,24
9301001,24
9302002,24
9303001,24
9304001,24
9305001,24
9306001,24
9307001,24
9308001,24
9309001,24
9310001,24
9311002,24
9312001,24
9313002,24
9314001,24
9315001,24
9316001,24
9317001,24
9318001,24
9319001,24
9320001,24
9321001,24
9322001,24
9323001,24
9324002,24
9325001,24
9326001,24
9327001,24
9328002,24
9329001,24
9330001,24
9331002,24
9332001,24
9333002,24
9334001,24
9335001,24
9336001,24
9337001,24
9338001,24
9339002,24
9340001,24
9341001,24
9342002,24
9343001,24
9344002,24
9345001,24
9346001,24
9347001,24
9348001,24
9349002,24
9350001,24
9351001,24
9352001,24
9353002,24
9354001,24
9355001,24
9356001,24
9357001,24
9358002,24
9359002,24
9360003,24
9361001,24
9362001,24
9363001,24
9364002,24
9365001,24
9366001,24
9367002,24
9368001,24
9369001,24
9370001,24
9371001,24
9372001,24
9373002,24
9374001,24
9375001,24
9376001,24
9377002,24
9378001,24
9379002,24
9380001,24
9381001,24
9382001,24
9383001,24
9384001,24
9385001,24
9386001,24
9387001,24
9388002,24
